repo,issue_id,created_at,closed_at,state,labels
pypa/pip,13267,2025-03-06 16:05:59+00:00,2025-03-29 01:10:43+00:00,closed,"['C: dependency resolution', 'C: error messages']"
pypa/pip,13264,2025-03-06 12:01:07+00:00,2025-03-06 13:26:20+00:00,closed,"['type: bug', 'S: needs triage']"
pypa/pip,13262,2025-03-04 20:54:05+00:00,2025-03-04 21:09:43+00:00,closed,"['type: bug', 'resolution: duplicate']"
pypa/pip,13261,2025-03-04 18:10:39+00:00,2025-03-04 18:11:24+00:00,closed,[]
pypa/pip,13259,2025-03-03 19:49:36+00:00,2025-03-03 21:24:43+00:00,closed,['resolution: wrong project']
pypa/pip,13254,2025-03-02 12:15:22+00:00,2025-03-04 10:27:08+00:00,closed,['type: feature request']
pypa/setuptools,4941,2025-04-07 07:26:49+00:00,,open,"['Needs Triage', 'documentation']"
pypa/setuptools,4940,2025-04-04 17:20:23+00:00,,open,[]
pypa/setuptools,4938,2025-04-04 15:35:56+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4937,2025-04-03 16:12:29+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4936,2025-04-03 13:41:34+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4935,2025-04-03 11:33:06+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4934,2025-04-02 11:59:15+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4928,2025-03-29 05:30:06+00:00,,open,[]
pypa/setuptools,4926,2025-03-27 16:58:17+00:00,,open,"['enhancement', 'help wanted']"
pypa/setuptools,4924,2025-03-27 08:06:53+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4921,2025-03-25 21:34:40+00:00,,open,[]
pypa/setuptools,4920,2025-03-25 19:45:33+00:00,,open,"['enhancement', 'proposal', 'Needs Discussion', 'Long Term']"
pypa/setuptools,4919,2025-03-25 14:13:36+00:00,,open,['question']
pypa/setuptools,4917,2025-03-24 20:02:00+00:00,,open,"['question', 'proposal', 'Needs Discussion']"
pypa/setuptools,4916,2025-03-24 19:39:37+00:00,,open,[]
pypa/setuptools,4915,2025-03-24 19:33:17+00:00,,open,[]
pypa/setuptools,4913,2025-03-24 18:18:25+00:00,,open,[]
pypa/setuptools,4903,2025-03-20 19:31:52+00:00,,open,"['enhancement', 'help wanted', 'documentation']"
pypa/setuptools,4887,2025-03-17 11:00:33+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4873,2025-03-10 08:48:41+00:00,,open,"['Needs Triage', 'distutils deprecation']"
pypa/setuptools,4859,2025-02-27 15:03:37+00:00,,open,"['Needs Triage', 'documentation']"
pypa/setuptools,4850,2025-02-22 14:10:50+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4847,2025-02-22 12:55:28+00:00,,open,[]
pypa/setuptools,4845,2025-02-21 10:07:59+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4843,2025-02-19 18:29:10+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4821,2025-02-03 18:47:24+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4815,2025-01-29 16:06:35+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4810,2025-01-19 15:33:24+00:00,,open,"['bug', 'help wanted', 'good first issue', 'Needs Triage']"
pypa/setuptools,4806,2025-01-16 19:18:04+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4800,2025-01-13 03:45:06+00:00,,open,"['bug', 'Needs Triage']"
pypa/setuptools,4798,2025-01-11 12:27:30+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4794,2025-01-08 22:02:56+00:00,,open,"['enhancement', 'Needs Triage']"
pypa/setuptools,4788,2025-01-04 06:07:16+00:00,,open,[]
pypa/setuptools,4933,2025-04-02 00:57:01+00:00,2025-04-02 01:40:20+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4932,2025-04-01 20:16:23+00:00,2025-04-01 21:26:09+00:00,closed,"['Needs Triage', 'distutils deprecation']"
pypa/setuptools,4930,2025-03-30 09:22:45+00:00,2025-04-06 19:26:10+00:00,closed,[]
pypa/setuptools,4925,2025-03-27 14:55:33+00:00,2025-03-27 17:40:19+00:00,closed,"['Needs Triage', 'distutils deprecation']"
pypa/setuptools,4912,2025-03-24 17:52:37+00:00,2025-03-24 18:09:30+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4910,2025-03-24 15:10:18+00:00,2025-03-24 19:23:07+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4908,2025-03-22 07:18:42+00:00,2025-03-23 20:19:34+00:00,closed,['upstream']
pypa/setuptools,4907,2025-03-22 06:46:00+00:00,2025-03-22 07:12:53+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4906,2025-03-21 16:54:48+00:00,2025-03-23 20:19:34+00:00,closed,['upstream']
pypa/setuptools,4902,2025-03-20 16:37:39+00:00,2025-03-23 20:19:34+00:00,closed,"['bug', 'Waiting Upstream Input']"
pypa/setuptools,4897,2025-03-20 12:13:18+00:00,2025-03-20 13:59:36+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4895,2025-03-20 11:02:14+00:00,2025-03-20 12:41:39+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4894,2025-03-20 10:53:49+00:00,2025-03-20 13:56:51+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4892,2025-03-19 21:29:37+00:00,2025-03-20 14:40:02+00:00,closed,['Needs Discussion']
pypa/setuptools,4890,2025-03-19 09:43:03+00:00,2025-03-19 16:50:23+00:00,closed,"['Needs Triage', 'distutils deprecation']"
pypa/setuptools,4889,2025-03-19 00:43:34+00:00,2025-03-20 08:28:02+00:00,closed,[]
pypa/setuptools,4885,2025-03-14 00:06:10+00:00,2025-03-19 22:51:03+00:00,closed,"['bug', 'upstream']"
pypa/setuptools,4883,2025-03-12 17:47:21+00:00,2025-03-12 18:23:52+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4882,2025-03-12 16:57:16+00:00,2025-03-12 17:23:53+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4881,2025-03-12 10:46:24+00:00,2025-03-12 11:17:15+00:00,closed,[]
pypa/setuptools,4880,2025-03-12 07:08:49+00:00,2025-03-12 10:10:44+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4877,2025-03-11 19:48:44+00:00,2025-03-12 22:54:51+00:00,closed,[]
pypa/setuptools,4876,2025-03-10 17:48:05+00:00,2025-03-18 00:57:48+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4874,2025-03-10 10:43:45+00:00,2025-03-25 21:42:48+00:00,closed,['upstream']
pypa/setuptools,4871,2025-03-09 17:14:18+00:00,2025-03-16 23:07:08+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4868,2025-03-09 07:14:46+00:00,2025-03-09 18:53:37+00:00,closed,"['bug', 'Needs Triage']"
pypa/setuptools,4866,2025-03-09 01:30:51+00:00,2025-03-09 02:31:22+00:00,closed,['bug']
pypa/setuptools,4864,2025-03-08 21:53:43+00:00,2025-03-23 00:28:45+00:00,closed,['technical debt']
pypa/setuptools,4863,2025-03-07 06:49:05+00:00,2025-03-09 00:33:26+00:00,closed,"['technical debt', 'standardization']"
pypa/setuptools,4862,2025-03-04 17:14:10+00:00,2025-03-12 05:53:28+00:00,closed,"['bug', 'deprecated']"
psf/black,4642,2025-04-02 06:50:59+00:00,,open,['T: bug']
psf/black,4640,2025-03-31 19:56:19+00:00,,open,['T: bug']
psf/black,4633,2025-03-21 08:26:45+00:00,,open,['T: bug']
psf/black,4609,2025-03-11 11:14:22+00:00,,open,['T: bug']
psf/black,4589,2025-02-24 20:59:27+00:00,,open,[]
psf/black,4569,2025-01-30 23:36:03+00:00,,open,['T: bug']
psf/black,4556,2025-01-22 07:28:16+00:00,,open,[]
psf/black,4554,2025-01-21 11:43:39+00:00,,open,['T: style']
psf/black,4523,2024-12-04 07:56:17+00:00,,open,"['T: style', 'F: strings']"
psf/black,4516,2024-11-22 11:01:30+00:00,,open,['T: enhancement']
psf/black,4514,2024-11-19 22:56:39+00:00,,open,[]
psf/black,4513,2024-11-15 01:35:38+00:00,,open,"['T: bug', 'F: strings']"
psf/black,4511,2024-11-14 02:19:33+00:00,,open,"['T: bug', 'F: fmtoff']"
psf/black,4510,2024-11-11 14:36:00+00:00,,open,"['T: bug', 'F: strings', 'C: preview style']"
psf/black,4506,2024-11-05 23:55:39+00:00,,open,['C: maintenance']
psf/black,4495,2024-10-22 20:20:02+00:00,,open,"['T: bug', 'F: strings']"
psf/black,4494,2024-10-22 12:25:38+00:00,,open,"['T: bug', 'F: strings']"
psf/black,4493,2024-10-22 12:19:10+00:00,,open,"['T: bug', 'F: strings']"
psf/black,4461,2024-09-18 13:50:56+00:00,,open,['T: bug']
psf/black,4455,2024-09-11 20:47:15+00:00,,open,['T: style']
psf/black,4438,2024-08-20 15:37:01+00:00,,open,['T: enhancement']
psf/black,4437,2024-08-15 17:43:14+00:00,,open,['T: bug']
psf/black,4430,2024-08-06 18:08:55+00:00,,open,['T: bug']
psf/black,4429,2024-08-06 01:04:04+00:00,,open,['T: documentation']
psf/black,4420,2024-07-31 08:24:27+00:00,,open,['T: style']
psf/black,4418,2024-07-29 20:21:49+00:00,,open,['T: enhancement']
psf/black,4411,2024-07-24 14:31:29+00:00,,open,['T: bug']
psf/black,4406,2024-07-19 22:07:52+00:00,,open,['T: enhancement']
psf/black,4389,2024-06-26 21:22:02+00:00,,open,['T: style']
psf/black,4374,2024-06-01 13:29:44+00:00,,open,['T: documentation']
psf/black,4367,2024-05-18 17:15:42+00:00,,open,['T: bug']
psf/black,4366,2024-05-17 15:32:45+00:00,,open,"['T: bug', 'F: fmtskip']"
psf/black,4353,2024-05-08 14:36:58+00:00,,open,"['T: style', 'F: linebreak']"
psf/black,4349,2024-05-05 11:59:12+00:00,,open,"['T: bug', 'F: parentheses']"
psf/black,4344,2024-05-02 08:59:23+00:00,,open,['T: documentation']
psf/black,4296,2024-03-31 23:41:54+00:00,,open,"['T: bug', 'F: comments', 'C: crash']"
psf/black,4280,2024-03-15 22:49:03+00:00,,open,"['T: bug', 'C: crash']"
psf/black,4276,2024-03-15 05:44:29+00:00,,open,['T: style']
psf/black,4256,2024-02-28 11:39:15+00:00,,open,['T: bug']
psf/black,4249,2024-02-23 17:52:01+00:00,,open,"['T: style', 'F: parentheses', 'F: strings']"
psf/black,4643,2025-04-02 16:05:58+00:00,2025-04-02 16:30:14+00:00,closed,['T: bug']
psf/black,4641,2025-04-01 12:30:28+00:00,2025-04-01 14:48:13+00:00,closed,['T: bug']
psf/black,4637,2025-03-22 12:43:40+00:00,2025-03-22 13:19:55+00:00,closed,['T: style']
psf/black,4632,2025-03-20 21:37:18+00:00,2025-04-01 14:49:39+00:00,closed,['T: bug']
psf/black,4631,2025-03-20 20:58:02+00:00,2025-03-23 02:30:41+00:00,closed,"['T: bug', 'C: crash', 'F: fmtskip']"
psf/black,4629,2025-03-20 04:17:29+00:00,2025-03-20 21:00:12+00:00,closed,['T: bug']
psf/black,4627,2025-03-19 12:48:32+00:00,2025-03-19 16:32:32+00:00,closed,[]
psf/black,4625,2025-03-17 05:28:29+00:00,2025-03-19 22:02:42+00:00,closed,['T: bug']
psf/black,4605,2025-03-04 04:27:48+00:00,2025-03-04 04:43:17+00:00,closed,['T: bug']
psf/black,4600,2025-03-02 19:37:54+00:00,2025-03-02 21:21:37+00:00,closed,[]
psf/black,4599,2025-03-02 18:56:42+00:00,2025-03-03 08:20:24+00:00,closed,"['T: bug', 'C: parser']"
psf/black,4597,2025-03-02 08:20:55+00:00,2025-03-02 08:33:56+00:00,closed,[]
psf/black,4596,2025-02-28 12:40:56+00:00,2025-02-28 17:37:33+00:00,closed,['T: bug']
psf/black,4595,2025-02-28 12:25:43+00:00,2025-03-02 08:34:49+00:00,closed,['T: bug']
psf/black,4594,2025-02-28 11:37:29+00:00,2025-02-28 16:42:24+00:00,closed,['T: bug']
psf/black,4590,2025-02-27 05:15:32+00:00,2025-02-27 06:16:07+00:00,closed,"['T: style', 'F: linetoolong']"
psf/black,4588,2025-02-24 11:46:02+00:00,2025-03-16 00:41:21+00:00,closed,"['T: bug', 'F: strings', 'C: parser']"
scipy/scipy,22804,2025-04-06 12:48:05+00:00,,open,"['enhancement', 'scipy.optimize', 'C/C++', 'Cython']"
scipy/scipy,22794,2025-04-03 15:31:03+00:00,,open,"['scipy.stats', 'enhancement']"
scipy/scipy,22793,2025-04-03 14:09:24+00:00,,open,"['defect', 'scipy.linalg']"
scipy/scipy,22789,2025-04-03 06:45:16+00:00,,open,"['defect', 'maintenance']"
scipy/scipy,22781,2025-04-02 10:13:01+00:00,,open,"['RFC', 'array types']"
scipy/scipy,22780,2025-04-02 07:21:03+00:00,,open,"['defect', 'Build issues']"
scipy/scipy,22769,2025-03-31 22:38:53+00:00,,open,"['enhancement', 'scipy.optimize']"
scipy/scipy,22767,2025-03-31 13:49:10+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22765,2025-03-31 04:41:50+00:00,,open,"['defect', 'scipy.integrate']"
scipy/scipy,22758,2025-03-29 21:31:42+00:00,,open,"['defect', 'CI', 'free-threading']"
scipy/scipy,22757,2025-03-28 19:40:43+00:00,,open,"['maintenance', 'C/C++']"
scipy/scipy,22753,2025-03-28 11:21:29+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22752,2025-03-28 09:52:51+00:00,,open,"['defect', 'scipy.signal']"
scipy/scipy,22746,2025-03-27 14:05:29+00:00,,open,"['scipy.stats', 'query']"
scipy/scipy,22736,2025-03-24 12:16:31+00:00,,open,"['enhancement', 'scipy.io']"
scipy/scipy,22734,2025-03-23 17:00:55+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22717,2025-03-20 04:53:57+00:00,,open,"['enhancement', 'scipy.spatial']"
scipy/scipy,22709,2025-03-18 04:30:54+00:00,,open,"['query', 'maintenance', 'array types']"
scipy/scipy,22708,2025-03-18 00:44:11+00:00,,open,"['enhancement', 'scipy.sparse.csgraph']"
scipy/scipy,22706,2025-03-17 21:18:53+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22705,2025-03-17 21:02:18+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22704,2025-03-17 20:51:38+00:00,,open,"['defect', 'scipy.interpolate']"
scipy/scipy,22685,2025-03-14 13:12:11+00:00,,open,"['enhancement', 'scipy.sparse.csgraph']"
scipy/scipy,22682,2025-03-13 21:03:31+00:00,,open,"['defect', 'scipy.special']"
scipy/scipy,22680,2025-03-13 15:03:28+00:00,,open,"['defect', 'array types']"
scipy/scipy,22674,2025-03-12 11:20:04+00:00,,open,"['scipy.signal', 'query']"
scipy/scipy,22812,2025-04-07 17:07:52+00:00,2025-04-07 19:39:18+00:00,closed,['defect']
scipy/scipy,22800,2025-04-04 11:54:58+00:00,2025-04-04 13:21:54+00:00,closed,"['defect', 'scipy.signal', 'array types']"
scipy/scipy,22799,2025-04-04 04:30:06+00:00,2025-04-04 05:10:36+00:00,closed,['defect']
scipy/scipy,22791,2025-04-03 12:35:03+00:00,2025-04-06 09:59:38+00:00,closed,"['defect', 'scipy.optimize']"
scipy/scipy,22775,2025-04-01 18:02:56+00:00,2025-04-04 13:55:16+00:00,closed,"['enhancement', 'Cython']"
scipy/scipy,22774,2025-04-01 16:28:51+00:00,2025-04-02 10:31:08+00:00,closed,"['defect', 'scipy.optimize', 'array types']"
scipy/scipy,22773,2025-04-01 15:34:29+00:00,2025-04-03 06:02:46+00:00,closed,['defect']
scipy/scipy,22768,2025-03-31 22:00:30+00:00,2025-04-04 07:19:32+00:00,closed,"['Documentation', 'good first issue', 'DX']"
scipy/scipy,22754,2025-03-28 12:16:08+00:00,2025-03-28 12:24:27+00:00,closed,"['defect', 'duplicate']"
scipy/scipy,22747,2025-03-27 17:11:09+00:00,2025-03-28 00:23:38+00:00,closed,"['scipy.linalg', 'maintenance']"
scipy/scipy,22744,2025-03-26 15:33:12+00:00,2025-03-27 16:45:15+00:00,closed,"['Build issues', 'query']"
scipy/scipy,22737,2025-03-24 12:52:44+00:00,2025-03-24 15:09:25+00:00,closed,"['defect', 'scipy.linalg']"
scipy/scipy,22731,2025-03-23 01:23:00+00:00,2025-03-23 09:16:24+00:00,closed,"['enhancement', 'scipy.linalg', 'wontfix']"
sympy/sympy,27902,2025-04-06 13:29:37+00:00,,open,['solvers.rsolve']
sympy/sympy,27901,2025-04-06 10:50:49+00:00,,open,"['simplify', 'solvers.rsolve']"
sympy/sympy,27899,2025-04-05 21:55:11+00:00,,open,[]
sympy/sympy,27897,2025-04-05 14:50:52+00:00,,open,['Code quality']
sympy/sympy,27895,2025-04-05 06:12:58+00:00,,open,[]
sympy/sympy,27891,2025-04-04 10:20:28+00:00,,open,"['integrals', 'NonCommutative', 'integrals.risch']"
sympy/sympy,27888,2025-04-03 23:15:01+00:00,,open,['assumptions']
sympy/sympy,27886,2025-04-03 18:22:05+00:00,,open,[]
sympy/sympy,27885,2025-04-03 17:11:51+00:00,,open,[]
sympy/sympy,27881,2025-04-03 02:42:36+00:00,,open,"['Wrong Result', 'core', 'assumptions']"
sympy/sympy,27878,2025-04-02 21:13:28+00:00,,open,['assumptions']
sympy/sympy,27868,2025-04-01 17:59:53+00:00,,open,[]
sympy/sympy,27865,2025-04-01 10:59:40+00:00,,open,"['Wrong Result', 'assumptions']"
sympy/sympy,27859,2025-03-31 02:48:10+00:00,,open,[]
sympy/sympy,27854,2025-03-30 10:34:57+00:00,,open,"['solvers.solve', 'matrices.expressions']"
sympy/sympy,27853,2025-03-30 08:21:09+00:00,,open,"['Performance', 'functions']"
sympy/sympy,27837,2025-03-27 23:46:50+00:00,,open,['Documentation']
sympy/sympy,27836,2025-03-27 21:56:21+00:00,,open,[]
sympy/sympy,27834,2025-03-27 12:59:10+00:00,,open,['assumptions']
sympy/sympy,27832,2025-03-27 09:09:15+00:00,,open,['unevaluated']
sympy/sympy,27828,2025-03-25 19:33:51+00:00,,open,['unevaluated']
sympy/sympy,27826,2025-03-25 16:12:37+00:00,,open,['assumptions']
sympy/sympy,27824,2025-03-24 14:23:26+00:00,,open,['concrete']
sympy/sympy,27822,2025-03-24 09:58:29+00:00,,open,[]
sympy/sympy,27898,2025-04-05 19:43:53+00:00,2025-04-06 21:44:19+00:00,closed,[]
sympy/sympy,27893,2025-04-04 16:55:41+00:00,2025-04-06 14:35:44+00:00,closed,[]
sympy/sympy,27883,2025-04-03 10:42:04+00:00,2025-04-04 15:26:04+00:00,closed,"['Alternate Python', 'CI']"
sympy/sympy,27874,2025-04-02 14:13:07+00:00,2025-04-03 14:05:05+00:00,closed,['core']
sympy/sympy,27855,2025-03-30 11:26:54+00:00,2025-03-31 14:06:09+00:00,closed,"['Code quality', 'CI']"
sympy/sympy,27852,2025-03-30 07:14:09+00:00,2025-04-06 06:08:52+00:00,closed,[]
sympy/sympy,27848,2025-03-29 23:23:22+00:00,2025-03-30 20:16:23+00:00,closed,['codegen']
sympy/sympy,27847,2025-03-29 18:19:55+00:00,2025-03-29 19:00:54+00:00,closed,[]
sympy/sympy,27845,2025-03-29 11:27:38+00:00,2025-04-05 10:07:58+00:00,closed,"['Easy to Fix', 'mypy', 'typing']"
sympy/sympy,27820,2025-03-24 07:49:53+00:00,2025-03-24 08:08:57+00:00,closed,[]
sympy/sympy,27816,2025-03-24 00:36:27+00:00,2025-03-28 15:15:35+00:00,closed,[]
sympy/sympy,27798,2025-03-20 15:28:03+00:00,2025-03-22 11:46:26+00:00,closed,['polys']
sympy/sympy,27791,2025-03-19 20:31:06+00:00,2025-03-19 20:37:41+00:00,closed,[]
biopython/biopython,4985,2025-04-01 14:19:01+00:00,,open,[]
biopython/biopython,4978,2025-03-22 18:01:31+00:00,,open,[]
biopython/biopython,4969,2025-03-11 15:23:36+00:00,,open,[]
biopython/biopython,4956,2025-02-26 07:48:22+00:00,,open,[]
biopython/biopython,4944,2025-02-23 20:54:35+00:00,,open,[]
biopython/biopython,4943,2025-02-22 21:33:14+00:00,,open,[]
biopython/biopython,4936,2025-02-12 09:06:34+00:00,,open,[]
biopython/biopython,4932,2025-02-09 03:30:01+00:00,,open,[]
biopython/biopython,4926,2025-02-03 16:25:45+00:00,,open,[]
biopython/biopython,4925,2025-02-01 16:28:10+00:00,,open,[]
biopython/biopython,4922,2025-01-29 05:25:10+00:00,,open,[]
biopython/biopython,4920,2025-01-26 23:02:46+00:00,,open,[]
biopython/biopython,4908,2025-01-14 23:06:18+00:00,,open,[]
biopython/biopython,4895,2024-12-10 12:25:06+00:00,,open,[]
biopython/biopython,4888,2024-11-19 16:12:56+00:00,,open,[]
biopython/biopython,4879,2024-11-05 18:33:12+00:00,,open,[]
biopython/biopython,4878,2024-11-05 18:18:10+00:00,,open,[]
biopython/biopython,4870,2024-10-20 18:50:11+00:00,,open,[]
biopython/biopython,4868,2024-10-10 02:28:10+00:00,,open,['Enhancement']
biopython/biopython,4867,2024-10-09 09:50:33+00:00,,open,[]
biopython/biopython,4865,2024-10-08 16:37:31+00:00,,open,[]
biopython/biopython,4846,2024-09-18 16:45:57+00:00,,open,[]
biopython/biopython,4839,2024-09-16 20:23:26+00:00,,open,[]
biopython/biopython,4836,2024-09-13 11:02:24+00:00,,open,[]
biopython/biopython,4785,2024-08-05 18:01:47+00:00,,open,['Enhancement']
biopython/biopython,4768,2024-07-08 21:40:24+00:00,,open,"['Documentation', 'good first issue']"
biopython/biopython,4764,2024-06-28 03:31:44+00:00,,open,['Documentation']
biopython/biopython,4744,2024-06-13 13:41:33+00:00,,open,[]
biopython/biopython,4720,2024-05-05 11:47:55+00:00,,open,[]
biopython/biopython,4712,2024-04-27 16:40:05+00:00,,open,[]
biopython/biopython,4708,2024-04-24 05:31:48+00:00,,open,[]
biopython/biopython,4701,2024-04-12 04:14:14+00:00,,open,[]
biopython/biopython,4694,2024-04-09 09:21:38+00:00,,open,[]
biopython/biopython,4661,2024-03-14 11:04:52+00:00,,open,[]
biopython/biopython,4656,2024-03-07 20:05:36+00:00,,open,[]
biopython/biopython,4652,2024-03-05 19:25:07+00:00,,open,[]
biopython/biopython,4983,2025-03-27 14:00:50+00:00,2025-03-28 14:47:29+00:00,closed,[]
biopython/biopython,4981,2025-03-25 17:41:26+00:00,2025-03-25 18:52:05+00:00,closed,[]
biopython/biopython,4980,2025-03-25 09:12:00+00:00,2025-03-25 19:59:45+00:00,closed,[]
biopython/biopython,4979,2025-03-22 20:17:04+00:00,2025-03-24 06:40:33+00:00,closed,[]
biopython/biopython,4976,2025-03-21 10:26:43+00:00,2025-03-26 08:58:09+00:00,closed,[]
biopython/biopython,4974,2025-03-20 00:08:39+00:00,2025-03-21 02:50:51+00:00,closed,[]
biopython/biopython,4973,2025-03-19 18:44:32+00:00,2025-03-20 11:51:01+00:00,closed,[]
biopython/biopython,4972,2025-03-19 10:00:02+00:00,2025-03-21 15:39:59+00:00,closed,[]
biopython/biopython,4963,2025-02-28 12:41:21+00:00,2025-02-28 12:46:32+00:00,closed,[]
biopython/biopython,4940,2025-02-18 18:50:44+00:00,2025-02-19 21:49:10+00:00,closed,[]
biopython/biopython,4923,2025-01-29 20:45:14+00:00,2025-02-20 23:19:45+00:00,closed,"['Enhancement', 'Documentation', 'help wanted']"
paramiko/paramiko,2507,2025-03-26 09:56:05+00:00,,open,['Feature']
paramiko/paramiko,2505,2025-03-12 21:53:00+00:00,,open,['Bug']
paramiko/paramiko,2500,2025-02-21 10:22:05+00:00,,open,['Feature']
paramiko/paramiko,2499,2025-02-13 20:50:48+00:00,,open,['Bug']
paramiko/paramiko,2497,2025-02-11 06:57:15+00:00,,open,['Support']
paramiko/paramiko,2492,2025-01-24 16:22:36+00:00,,open,['Feature']
paramiko/paramiko,2491,2025-01-23 19:51:47+00:00,,open,['Bug']
paramiko/paramiko,2489,2025-01-11 23:26:21+00:00,,open,[]
paramiko/paramiko,2487,2025-01-05 11:22:43+00:00,,open,['Bug']
paramiko/paramiko,2486,2025-01-02 11:31:06+00:00,,open,['Support']
paramiko/paramiko,2485,2024-12-30 17:29:18+00:00,,open,['Feature']
paramiko/paramiko,2484,2024-12-15 13:36:12+00:00,,open,['Bug']
paramiko/paramiko,2483,2024-12-10 10:39:22+00:00,,open,['Support']
paramiko/paramiko,2482,2024-12-05 22:06:23+00:00,,open,['Bug']
paramiko/paramiko,2481,2024-12-05 09:28:04+00:00,,open,['Feature']
paramiko/paramiko,2480,2024-12-05 09:24:30+00:00,,open,['Feature']
paramiko/paramiko,2479,2024-12-03 21:11:03+00:00,,open,['Bug']
paramiko/paramiko,2476,2024-11-21 21:23:43+00:00,,open,['Bug']
paramiko/paramiko,2473,2024-11-19 18:53:42+00:00,,open,['Bug']
paramiko/paramiko,2471,2024-11-17 11:05:47+00:00,,open,['Bug']
paramiko/paramiko,2470,2024-11-06 19:04:54+00:00,,open,['Bug']
paramiko/paramiko,2469,2024-11-04 12:04:55+00:00,,open,['Bug']
paramiko/paramiko,2468,2024-10-25 20:27:08+00:00,,open,"['Feature', 'SFTP']"
paramiko/paramiko,2467,2024-10-24 21:03:52+00:00,,open,['Bug']
paramiko/paramiko,2466,2024-10-09 16:28:20+00:00,,open,['Bug']
paramiko/paramiko,2464,2024-10-04 17:35:26+00:00,,open,['Bug']
paramiko/paramiko,2463,2024-10-04 16:01:38+00:00,,open,['Feature']
paramiko/paramiko,2462,2024-10-02 21:33:11+00:00,,open,['Bug']
paramiko/paramiko,2460,2024-09-30 18:59:10+00:00,,open,['Bug']
paramiko/paramiko,2459,2024-09-29 10:32:47+00:00,,open,['Bug']
paramiko/paramiko,2458,2024-09-26 06:44:49+00:00,,open,['Bug']
paramiko/paramiko,2455,2024-09-22 09:42:38+00:00,,open,['Feature']
paramiko/paramiko,2454,2024-09-22 08:48:02+00:00,,open,['Feature']
paramiko/paramiko,2453,2024-09-22 00:02:22+00:00,,open,['Bug']
paramiko/paramiko,2452,2024-09-21 18:16:41+00:00,,open,['Feature']
paramiko/paramiko,2451,2024-09-19 04:11:15+00:00,,open,['Bug']
paramiko/paramiko,2450,2024-09-17 15:33:13+00:00,,open,['Bug']
paramiko/paramiko,2504,2025-03-12 01:47:40+00:00,2025-03-13 09:28:37+00:00,closed,['Bug']
paramiko/paramiko,2493,2025-01-29 11:12:44+00:00,2025-02-03 12:27:08+00:00,closed,['Support']
paramiko/paramiko,2478,2024-12-02 09:30:20+00:00,2024-12-05 12:20:40+00:00,closed,['Feature']
paramiko/paramiko,2477,2024-11-29 17:02:18+00:00,2024-12-11 17:47:26+00:00,closed,['Support']
paramiko/paramiko,2474,2024-11-20 09:17:27+00:00,2024-11-22 11:02:17+00:00,closed,['Support']
paramiko/paramiko,2472,2024-11-18 18:20:54+00:00,2024-11-19 17:29:11+00:00,closed,['Support']
paramiko/paramiko,2461,2024-10-01 17:42:31+00:00,2024-10-04 15:45:15+00:00,closed,['Support']
paramiko/paramiko,2428,2024-08-05 15:05:51+00:00,2024-08-05 15:10:31+00:00,closed,['Support']
paramiko/paramiko,2427,2024-08-03 17:29:07+00:00,2024-08-03 17:53:27+00:00,closed,['Bug']
paramiko/paramiko,2426,2024-08-03 05:43:29+00:00,2024-08-03 19:28:12+00:00,closed,['Bug']
paramiko/paramiko,2422,2024-07-26 15:32:14+00:00,2024-08-14 16:01:08+00:00,closed,['Bug']
paramiko/paramiko,2419,2024-07-21 17:22:40+00:00,2024-08-11 18:50:51+00:00,closed,['Support']
paramiko/paramiko,2402,2024-06-03 12:02:44+00:00,2024-06-03 23:28:15+00:00,closed,['Support']
